"Entity","Code","Year","Annual.CO..emissions","Region"
"Lithuania","LTU",1978,34892772,"Eastern Europe"
"Lithuania","LTU",1979,35190500,"Eastern Europe"
"Lithuania","LTU",1980,36583324,"Eastern Europe"
"Lithuania","LTU",1981,35961612,"Eastern Europe"
"Lithuania","LTU",1982,36650480,"Eastern Europe"
"Lithuania","LTU",1983,37212064,"Eastern Europe"
"Lithuania","LTU",1984,37569492,"Eastern Europe"
"Lithuania","LTU",1985,40477364,"Eastern Europe"
"Lithuania","LTU",1986,36034640,"Eastern Europe"
"Lithuania","LTU",1987,36044500,"Eastern Europe"
"Lithuania","LTU",1988,36441350,"Eastern Europe"
"Lithuania","LTU",1989,36790284,"Eastern Europe"
"Lithuania","LTU",1990,35772020,"Eastern Europe"
"Lithuania","LTU",1991,37855004,"Eastern Europe"
"Lithuania","LTU",1992,21203240,"Eastern Europe"
"Lithuania","LTU",1993,16354616,"Eastern Europe"
"Lithuania","LTU",1994,15802014,"Eastern Europe"
"Lithuania","LTU",1995,15092360,"Eastern Europe"
"Lithuania","LTU",1996,15775035,"Eastern Europe"
"Lithuania","LTU",1997,15197991,"Eastern Europe"
"Lithuania","LTU",1998,16032267,"Eastern Europe"
"Lithuania","LTU",1999,13484874,"Eastern Europe"
"Lithuania","LTU",2000,11878384,"Eastern Europe"
"Lithuania","LTU",2001,12629132,"Eastern Europe"
"Lithuania","LTU",2002,12701483,"Eastern Europe"
"Lithuania","LTU",2003,12694945,"Eastern Europe"
"Lithuania","LTU",2004,13289646,"Eastern Europe"
"Lithuania","LTU",2005,13900658,"Eastern Europe"
"Lithuania","LTU",2006,14234380,"Eastern Europe"
"Lithuania","LTU",2007,15518530,"Eastern Europe"
"Lithuania","LTU",2008,14957797,"Eastern Europe"
"Lithuania","LTU",2009,12860725,"Eastern Europe"
"Lithuania","LTU",2010,13834270,"Eastern Europe"
"Lithuania","LTU",2011,13991401,"Eastern Europe"
"Lithuania","LTU",2012,14083859,"Eastern Europe"
"Lithuania","LTU",2013,13179840,"Eastern Europe"
"Lithuania","LTU",2014,12884828,"Eastern Europe"
"Lithuania","LTU",2015,13088382,"Eastern Europe"
"Lithuania","LTU",2016,13155571,"Eastern Europe"
"Lithuania","LTU",2017,13320003,"Eastern Europe"
"Lithuania","LTU",2018,13470189,"Eastern Europe"
"Lithuania","LTU",2019,13707235,"Eastern Europe"
"Lithuania","LTU",2020,13562745,"Eastern Europe"
"Lithuania","LTU",2021,13851095,"Eastern Europe"
"Lithuania","LTU",2022,12856662,"Eastern Europe"
"Lithuania","LTU",2023,12461681,"Eastern Europe"
"Luxembourg","LUX",1945,25440,"Western Europe"
"Luxembourg","LUX",1946,36343,"Western Europe"
"Luxembourg","LUX",1947,43611,"Western Europe"
"Luxembourg","LUX",1948,50880,"Western Europe"
"Luxembourg","LUX",1949,58149,"Western Europe"
"Luxembourg","LUX",1950,7419065,"Western Europe"
"Luxembourg","LUX",1951,9009241,"Western Europe"
"Luxembourg","LUX",1952,9401378,"Western Europe"
"Luxembourg","LUX",1953,8653774,"Western Europe"
"Luxembourg","LUX",1954,8781984,"Western Europe"
"Luxembourg","LUX",1955,9884848,"Western Europe"
"Luxembourg","LUX",1956,10368466,"Western Europe"
"Luxembourg","LUX",1957,10837339,"Western Europe"
"Luxembourg","LUX",1958,10086190,"Western Europe"
"Luxembourg","LUX",1959,10419643,"Western Europe"
"Luxembourg","LUX",1960,11507762,"Western Europe"
"Luxembourg","LUX",1961,11580983,"Western Europe"
"Luxembourg","LUX",1962,11540679,"Western Europe"
"Luxembourg","LUX",1963,11438176,"Western Europe"
"Luxembourg","LUX",1964,12295552,"Western Europe"
"Luxembourg","LUX",1965,12192901,"Western Europe"
"Luxembourg","LUX",1966,11610355,"Western Europe"
"Luxembourg","LUX",1967,11350329,"Western Europe"
"Luxembourg","LUX",1968,12258972,"Western Europe"
"Luxembourg","LUX",1969,13182240,"Western Europe"
"Luxembourg","LUX",1970,13735355,"Western Europe"
"Luxembourg","LUX",1971,13194012,"Western Europe"
"Luxembourg","LUX",1972,13493196,"Western Europe"
"Luxembourg","LUX",1973,14175353,"Western Europe"
"Luxembourg","LUX",1974,14424045,"Western Europe"
"Luxembourg","LUX",1975,11863886,"Western Europe"
"Luxembourg","LUX",1976,11861830,"Western Europe"
"Luxembourg","LUX",1977,10953946,"Western Europe"
"Luxembourg","LUX",1978,11880833,"Western Europe"
"Luxembourg","LUX",1979,12162236,"Western Europe"
"Luxembourg","LUX",1980,11073563,"Western Europe"
"Luxembourg","LUX",1981,9485958,"Western Europe"
"Luxembourg","LUX",1982,8924177,"Western Europe"
"Luxembourg","LUX",1983,8364030,"Western Europe"
"Luxembourg","LUX",1984,9004226,"Western Europe"
"Luxembourg","LUX",1985,9236842,"Western Europe"
"Luxembourg","LUX",1986,9111157,"Western Europe"
"Luxembourg","LUX",1987,8812260,"Western Europe"
"Luxembourg","LUX",1988,9099730,"Western Europe"
"Luxembourg","LUX",1989,9846277,"Western Europe"
"Luxembourg","LUX",1990,11813174,"Western Europe"
"Luxembourg","LUX",1991,12423834,"Western Europe"
"Luxembourg","LUX",1992,12192271,"Western Europe"
"Luxembourg","LUX",1993,12341043,"Western Europe"
"Luxembourg","LUX",1994,11525180,"Western Europe"
"Luxembourg","LUX",1995,9135568,"Western Europe"
"Luxembourg","LUX",1996,9186138,"Western Europe"
"Luxembourg","LUX",1997,8546759,"Western Europe"
"Luxembourg","LUX",1998,7654722,"Western Europe"
"Luxembourg","LUX",1999,8117361,"Western Europe"
"Luxembourg","LUX",2000,8702433,"Western Europe"
"Luxembourg","LUX",2001,9205636,"Western Europe"
"Luxembourg","LUX",2002,9978711,"Western Europe"
"Luxembourg","LUX",2003,10451037,"Western Europe"
"Luxembourg","LUX",2004,11819385,"Western Europe"
"Luxembourg","LUX",2005,12076765,"Western Europe"
"Luxembourg","LUX",2006,11908740,"Western Europe"
"Luxembourg","LUX",2007,11304986,"Western Europe"
"Luxembourg","LUX",2008,11169353,"Western Europe"
"Luxembourg","LUX",2009,10625156,"Western Europe"
"Luxembourg","LUX",2010,11194660,"Western Europe"
"Luxembourg","LUX",2011,11097074,"Western Europe"
"Luxembourg","LUX",2012,10866492,"Western Europe"
"Luxembourg","LUX",2013,10333663,"Western Europe"
"Luxembourg","LUX",2014,9816077,"Western Europe"
"Luxembourg","LUX",2015,9345265,"Western Europe"
"Luxembourg","LUX",2016,9090387,"Western Europe"
"Luxembourg","LUX",2017,9262836,"Western Europe"
"Luxembourg","LUX",2018,9567291,"Western Europe"
"Luxembourg","LUX",2019,9761764,"Western Europe"
"Luxembourg","LUX",2020,8074925.5,"Western Europe"
"Luxembourg","LUX",2021,8420578,"Western Europe"
"Luxembourg","LUX",2022,7276724,"Western Europe"
"Luxembourg","LUX",2023,6993124,"Western Europe"
"Malta","MLT",1950,245488,"Southern Europe"
"Malta","MLT",1951,256480.02,"Southern Europe"
"Malta","MLT",1952,241824,"Southern Europe"
"Malta","MLT",1953,230832,"Southern Europe"
"Malta","MLT",1954,307776,"Southern Europe"
"Malta","MLT",1955,340752,"Southern Europe"
"Malta","MLT",1956,296784,"Southern Europe"
"Malta","MLT",1957,311440,"Southern Europe"
"Malta","MLT",1958,329760,"Southern Europe"
"Malta","MLT",1959,388384,"Southern Europe"
"Malta","MLT",1960,340752,"Southern Europe"
"Malta","MLT",1961,293120,"Southern Europe"
"Malta","MLT",1962,329760,"Southern Europe"
"Malta","MLT",1963,410368,"Southern Europe"
"Malta","MLT",1964,498304,"Southern Europe"
"Malta","MLT",1965,472656,"Southern Europe"
"Malta","MLT",1966,414032,"Southern Europe"
"Malta","MLT",1967,520288,"Southern Europe"
"Malta","MLT",1968,637536,"Southern Europe"
"Malta","MLT",1969,652192,"Southern Europe"
"Malta","MLT",1970,663184,"Southern Europe"
"Malta","MLT",1971,659520,"Southern Europe"
"Malta","MLT",1972,839056,"Southern Europe"
"Malta","MLT",1973,806080,"Southern Europe"
"Malta","MLT",1974,743792,"Southern Europe"
"Malta","MLT",1975,666848,"Southern Europe"
"Malta","MLT",1976,762112,"Southern Europe"
"Malta","MLT",1977,802416,"Southern Europe"
"Malta","MLT",1978,934320,"Southern Europe"
"Malta","MLT",1979,905008,"Southern Europe"
"Malta","MLT",1980,1022256,"Southern Europe"
"Malta","MLT",1981,1143168,"Southern Europe"
"Malta","MLT",1982,1311712,"Southern Europe"
"Malta","MLT",1983,996608,"Southern Europe"
"Malta","MLT",1984,1363008,"Southern Europe"
"Malta","MLT",1985,1198128,"Southern Europe"
"Malta","MLT",1986,1483920,"Southern Europe"
"Malta","MLT",1987,1853984,"Southern Europe"
"Malta","MLT",1988,2011535.9,"Southern Europe"
"Malta","MLT",1989,2169088,"Southern Europe"
"Malta","MLT",1990,2427397,"Southern Europe"
"Malta","MLT",1991,2271843,"Southern Europe"
"Malta","MLT",1992,2293597,"Southern Europe"
"Malta","MLT",1993,2885588,"Southern Europe"
"Malta","MLT",1994,2658345,"Southern Europe"
"Malta","MLT",1995,2452126,"Southern Europe"
"Malta","MLT",1996,2533947,"Southern Europe"
"Malta","MLT",1997,2556249,"Southern Europe"
"Malta","MLT",1998,2524936,"Southern Europe"
"Malta","MLT",1999,2572865,"Southern Europe"
"Malta","MLT",2000,2468153,"Southern Europe"
"Malta","MLT",2001,2736559,"Southern Europe"
"Malta","MLT",2002,2747227,"Southern Europe"
"Malta","MLT",2003,2960833,"Southern Europe"
"Malta","MLT",2004,2849056,"Southern Europe"
"Malta","MLT",2005,2649756,"Southern Europe"
"Malta","MLT",2006,2655281,"Southern Europe"
"Malta","MLT",2007,2727720,"Southern Europe"
"Malta","MLT",2008,2721192,"Southern Europe"
"Malta","MLT",2009,2560744,"Southern Europe"
"Malta","MLT",2010,2619140,"Southern Europe"
"Malta","MLT",2011,2608052,"Southern Europe"
"Malta","MLT",2012,2748885,"Southern Europe"
"Malta","MLT",2013,2429451,"Southern Europe"
"Malta","MLT",2014,2417100,"Southern Europe"
"Malta","MLT",2015,1699357,"Southern Europe"
"Malta","MLT",2016,1375604,"Southern Europe"
"Malta","MLT",2017,1536869,"Southern Europe"
"Malta","MLT",2018,1547402,"Southern Europe"
"Malta","MLT",2019,1648776,"Southern Europe"
"Malta","MLT",2020,1600392,"Southern Europe"
"Malta","MLT",2021,1610855,"Southern Europe"
"Malta","MLT",2022,1773628,"Southern Europe"
"Malta","MLT",2023,1822230,"Southern Europe"
"Netherlands","NLD",1846,2868912,"Western Europe"
"Netherlands","NLD",1847,3869184,"Western Europe"
"Netherlands","NLD",1848,3649344,"Western Europe"
"Netherlands","NLD",1849,3330576,"Western Europe"
"Netherlands","NLD",1850,3136384,"Western Europe"
"Netherlands","NLD",1851,3118064,"Western Europe"
"Netherlands","NLD",1852,3762928,"Western Europe"
"Netherlands","NLD",1853,4169632,"Western Europe"
"Netherlands","NLD",1854,5946672,"Western Europe"
"Netherlands","NLD",1855,4649616,"Western Europe"
"Netherlands","NLD",1856,4722896,"Western Europe"
"Netherlands","NLD",1857,4217264,"Western Europe"
"Netherlands","NLD",1858,3707968,"Western Europe"
"Netherlands","NLD",1859,3524768,"Western Europe"
"Netherlands","NLD",1860,4796176,"Western Europe"
"Netherlands","NLD",1861,4404128,"Western Europe"
"Netherlands","NLD",1862,5671872,"Western Europe"
"Netherlands","NLD",1863,4085360,"Western Europe"
"Netherlands","NLD",1864,3403856,"Western Europe"
"Netherlands","NLD",1865,3847200,"Western Europe"
"Netherlands","NLD",1866,4217264,"Western Europe"
"Netherlands","NLD",1867,4041391.8,"Western Europe"
"Netherlands","NLD",1868,4239248,"Western Europe"
"Netherlands","NLD",1869,4371152,"Western Europe"
"Netherlands","NLD",1870,4942736,"Western Europe"
"Netherlands","NLD",1871,4979376,"Western Europe"
"Netherlands","NLD",1872,5331120,"Western Europe"
"Netherlands","NLD",1873,5140592,"Western Europe"
"Netherlands","NLD",1874,4741216,"Western Europe"
"Netherlands","NLD",1875,5419056,"Western Europe"
"Netherlands","NLD",1876,6210480,"Western Europe"
"Netherlands","NLD",1877,6309408,"Western Europe"
"Netherlands","NLD",1878,6686800,"Western Europe"
"Netherlands","NLD",1879,7210752,"Western Europe"
"Netherlands","NLD",1880,7972864,"Western Europe"
"Netherlands","NLD",1881,8027824.5,"Western Europe"
"Netherlands","NLD",1882,8130416,"Western Europe"
"Netherlands","NLD",1883,9009776,"Western Europe"
"Netherlands","NLD",1884,9017104,"Western Europe"
"Netherlands","NLD",1885,9420144,"Western Europe"
"Netherlands","NLD",1886,9618000,"Western Europe"
"Netherlands","NLD",1887,9786544,"Western Europe"
"Netherlands","NLD",1888,10860096,"Western Europe"
"Netherlands","NLD",1889,10610944,"Western Europe"
"Netherlands","NLD",1890,10284848,"Western Europe"
"Netherlands","NLD",1891,11908000,"Western Europe"
"Netherlands","NLD",1892,11321760,"Western Europe"
"Netherlands","NLD",1893,11460992,"Western Europe"
"Netherlands","NLD",1894,11618544,"Western Europe"
"Netherlands","NLD",1895,11625872,"Western Europe"
"Netherlands","NLD",1896,12494240,"Western Europe"
"Netherlands","NLD",1897,13102464,"Western Europe"
"Netherlands","NLD",1898,12933920,"Western Europe"
"Netherlands","NLD",1899,13278336,"Western Europe"
"Netherlands","NLD",1900,14634016,"Western Europe"
"Netherlands","NLD",1901,14311584,"Western Europe"
"Netherlands","NLD",1902,14300592,"Western Europe"
"Netherlands","NLD",1903,15297200,"Western Europe"
"Netherlands","NLD",1904,16165567,"Western Europe"
"Netherlands","NLD",1905,16594255,"Western Europe"
"Netherlands","NLD",1906,18056192,"Western Europe"
"Netherlands","NLD",1907,18576480,"Western Europe"
"Netherlands","NLD",1908,18920896,"Western Europe"
"Netherlands","NLD",1909,19917504,"Western Europe"
"Netherlands","NLD",1910,20833504,"Western Europe"
"Netherlands","NLD",1911,22079264,"Western Europe"
"Netherlands","NLD",1912,24922528,"Western Europe"
"Netherlands","NLD",1913,27549616,"Western Europe"
"Netherlands","NLD",1914,25823872,"Western Europe"
"Netherlands","NLD",1915,24534144,"Western Europe"
"Netherlands","NLD",1916,22398032,"Western Europe"
"Netherlands","NLD",1917,8654368,"Western Europe"
"Netherlands","NLD",1918,14527760,"Western Europe"
"Netherlands","NLD",1919,21980336,"Western Europe"
"Netherlands","NLD",1920,22170864,"Western Europe"
"Netherlands","NLD",1921,23233424,"Western Europe"
"Netherlands","NLD",1922,27271152,"Western Europe"
"Netherlands","NLD",1923,27197872,"Western Europe"
"Netherlands","NLD",1924,30594400,"Western Europe"
"Netherlands","NLD",1925,33591550,"Western Europe"
"Netherlands","NLD",1926,34328016,"Western Europe"
"Netherlands","NLD",1927,37966370,"Western Europe"
"Netherlands","NLD",1928,38006670,"Western Europe"
"Netherlands","NLD",1929,41266770,"Western Europe"
"Netherlands","NLD",1930,40779430,"Western Europe"
"Netherlands","NLD",1931,44956480,"Western Europe"
"Netherlands","NLD",1932,41416816,"Western Europe"
"Netherlands","NLD",1933,38569470,"Western Europe"
"Netherlands","NLD",1934,38627948,"Western Europe"
"Netherlands","NLD",1935,37265090,"Western Europe"
"Netherlands","NLD",1936,39892000,"Western Europe"
"Netherlands","NLD",1937,43999190,"Western Europe"
"Netherlands","NLD",1938,43306636,"Western Europe"
"Netherlands","NLD",1939,40701176,"Western Europe"
"Netherlands","NLD",1940,33437664,"Western Europe"
"Netherlands","NLD",1941,37125440,"Western Europe"
"Netherlands","NLD",1942,34594000,"Western Europe"
"Netherlands","NLD",1943,34927456,"Western Europe"
"Netherlands","NLD",1944,23335154,"Western Europe"
"Netherlands","NLD",1945,14651415,"Western Europe"
"Netherlands","NLD",1946,31102062,"Western Europe"
"Netherlands","NLD",1947,44603428,"Western Europe"
"Netherlands","NLD",1948,47263220,"Western Europe"
"Netherlands","NLD",1949,50498684,"Western Europe"
"Netherlands","NLD",1950,51286268,"Western Europe"
"Netherlands","NLD",1951,54968172,"Western Europe"
"Netherlands","NLD",1952,54714880,"Western Europe"
"Netherlands","NLD",1953,55264296,"Western Europe"
"Netherlands","NLD",1954,58392910,"Western Europe"
"Netherlands","NLD",1955,60986490,"Western Europe"
"Netherlands","NLD",1956,65078550,"Western Europe"
"Netherlands","NLD",1957,64407770,"Western Europe"
"Netherlands","NLD",1958,66690260,"Western Europe"
"Netherlands","NLD",1959,67118000,"Western Europe"
"Netherlands","NLD",1960,73437600,"Western Europe"
"Netherlands","NLD",1961,75818780,"Western Europe"
"Netherlands","NLD",1962,83281900,"Western Europe"
"Netherlands","NLD",1963,91144584,"Western Europe"
"Netherlands","NLD",1964,96776600,"Western Europe"
"Netherlands","NLD",1965,100403576,"Western Europe"
"Netherlands","NLD",1966,103557510,"Western Europe"
"Netherlands","NLD",1967,106682160,"Western Europe"
"Netherlands","NLD",1968,113445550,"Western Europe"
"Netherlands","NLD",1969,115802060,"Western Europe"
"Netherlands","NLD",1970,141803300,"Western Europe"
"Netherlands","NLD",1971,140666140,"Western Europe"
"Netherlands","NLD",1972,157495360,"Western Europe"
"Netherlands","NLD",1973,165259840,"Western Europe"
"Netherlands","NLD",1974,159985140,"Western Europe"
"Netherlands","NLD",1975,152525440,"Western Europe"
"Netherlands","NLD",1976,169130820,"Western Europe"
"Netherlands","NLD",1977,163605650,"Western Europe"
"Netherlands","NLD",1978,169793040,"Western Europe"
"Netherlands","NLD",1979,187007060,"Western Europe"
"Netherlands","NLD",1980,176631780,"Western Europe"
"Netherlands","NLD",1981,164109810,"Western Europe"
"Netherlands","NLD",1982,133487120,"Western Europe"
"Netherlands","NLD",1983,137357330,"Western Europe"
"Netherlands","NLD",1984,144072860,"Western Europe"
"Netherlands","NLD",1985,146980000,"Western Europe"
"Netherlands","NLD",1986,144014380,"Western Europe"
"Netherlands","NLD",1987,151480370,"Western Europe"
"Netherlands","NLD",1988,145602740,"Western Europe"
"Netherlands","NLD",1989,161664220,"Western Europe"
"Netherlands","NLD",1990,162796930,"Western Europe"
"Netherlands","NLD",1991,171193500,"Western Europe"
"Netherlands","NLD",1992,170996980,"Western Europe"
"Netherlands","NLD",1993,170964500,"Western Europe"
"Netherlands","NLD",1994,171730580,"Western Europe"
"Netherlands","NLD",1995,173260980,"Western Europe"
"Netherlands","NLD",1996,182322610,"Western Europe"
"Netherlands","NLD",1997,175247140,"Western Europe"
"Netherlands","NLD",1998,176178670,"Western Europe"
"Netherlands","NLD",1999,170835470,"Western Europe"
"Netherlands","NLD",2000,171936060,"Western Europe"
"Netherlands","NLD",2001,177246850,"Western Europe"
"Netherlands","NLD",2002,176525380,"Western Europe"
"Netherlands","NLD",2003,179964300,"Western Europe"
"Netherlands","NLD",2004,181892290,"Western Europe"
"Netherlands","NLD",2005,177931340,"Western Europe"
"Netherlands","NLD",2006,173085150,"Western Europe"
"Netherlands","NLD",2007,172833020,"Western Europe"
"Netherlands","NLD",2008,175705260,"Western Europe"
"Netherlands","NLD",2009,170234050,"Western Europe"
"Netherlands","NLD",2010,182288820,"Western Europe"
"Netherlands","NLD",2011,169161580,"Western Europe"
"Netherlands","NLD",2012,165575020,"Western Europe"
"Netherlands","NLD",2013,164757580,"Western Europe"
"Netherlands","NLD",2014,157342270,"Western Europe"
"Netherlands","NLD",2015,163743250,"Western Europe"
"Netherlands","NLD",2016,164607870,"Western Europe"
"Netherlands","NLD",2017,162077660,"Western Europe"
"Netherlands","NLD",2018,158042200,"Western Europe"
"Netherlands","NLD",2019,152422300,"Western Europe"
"Netherlands","NLD",2020,136670080,"Western Europe"
"Netherlands","NLD",2021,139683650,"Western Europe"
"Netherlands","NLD",2022,127241000,"Western Europe"
"Netherlands","NLD",2023,118668370,"Western Europe"
"Portugal","PRT",1870,21984,"Southern Europe"
"Portugal","PRT",1871,36640,"Southern Europe"
"Portugal","PRT",1872,520288,"Southern Europe"
"Portugal","PRT",1873,725472,"Southern Europe"
"Portugal","PRT",1874,531280,"Southern Europe"
"Portugal","PRT",1875,1168816,"Southern Europe"
"Portugal","PRT",1876,1146832,"Southern Europe"
"Portugal","PRT",1877,670512,"Southern Europe"
"Portugal","PRT",1878,641200,"Southern Europe"
"Portugal","PRT",1879,707152,"Southern Europe"
"Portugal","PRT",1880,879360,"Southern Europe"
"Portugal","PRT",1881,890352,"Southern Europe"
"Portugal","PRT",1882,1084544,"Southern Europe"
"Portugal","PRT",1883,1139504,"Southern Europe"
"Portugal","PRT",1884,1201792,"Southern Europe"
"Portugal","PRT",1885,1113856,"Southern Europe"
"Portugal","PRT",1886,1231104,"Southern Europe"
"Portugal","PRT",1887,1267744,"Southern Europe"
"Portugal","PRT",1888,1366672,"Southern Europe"
"Portugal","PRT",1889,1571856,"Southern Europe"
"Portugal","PRT",1890,1678112,"Southern Europe"
